,Price,BHK,beds,baths,balcony,covered-parking,Carpet Area,Developer,Project,Floor,Transaction type,Status,Lifts,Address,Furnishing,Flooring,Water Availability,Status of Electricity,Price_Updated,BHK_2
821,8000000,3,3,2,nan,1,105,,,Ground (Out of 1 Floors),Resale,Ready to Move,0,"A-68347 Bakoli village, near PNB, Bakoli, New Delhi - North, Delhi NCR",Semi-Furnished,Marbonite,24 Hours Available,No/Rare Powercut,₹80.0 Lac,3 
822,10000000,3,3,2,1,nan,900,,,1 (Out of 4 Floors),New Property,,0,"190---., Arjun Nagar, New Delhi - South, Delhi NCR",Semi-Furnished,"Wooden, Ceramic Tiles, Marble",,,₹1.0 Cr,3 
823,8000000,3,3,2,1,1,972,,,2 (Out of 2 Floors),New Property,Ready to Move,0,"Dwarka sec 23., Dwarka Sector 23B, New Delhi - Dwarka, Delhi NCR",Semi-Furnished,"Wooden, Marble, Normal Tiles/Kotah Stone, Granite",24 Hours Available,Less Than 2 Hour Powercut,₹80.0 Lac,3 
824,15000000,2,2,2,2,nan,900,,,2 (Out of 3 Floors),New Property,Ready to Move,0,"Lajpat Nagar 1 near Central Market, Lajpat Nagar 1, New Delhi - South, Delhi NCR",Unfurnished,,,,₹1.50 Cr,2 
825,4300000,2,2,2,nan,1,800,,,1 (Out of 3 Floors),Resale,Ready to Move,0,"000., Uttam Nagar West, New Delhi - West, Delhi NCR",Semi-Furnished,"Ceramic Tiles, Marble, Mosaic, Vitrified",24 Hours Available,No/Rare Powercut,₹43.0 Lac,2 
826,30000000,3,3,3,1,1,134,,,1 (Out of 3 Floors),Resale,Ready to Move,0,"Chittaranjan Park Block K, New Delhi - South, Delhi NCR",Semi-Furnished,,24 Hours Available,No/Rare Powercut,₹3.0 Cr,3 
827,5000000,2,2,2,1,1,850,Delhi Development Authority DDA,DDA Freedom Fighter Enclave,3 (Out of 4 Floors),New Property,Ready to Move,0,"New Delhi, Saket, New Delhi - South, Delhi NCR",Semi-Furnished,"Mosaic, Vitrified, Ceramic Tiles, Granite",24 Hours Available,No/Rare Powercut,₹50.0 Lac,2 
828,15700000,2,2,2,1,1,630,,,1 (Out of 4 Floors),New Property,Ready to Move,0,"khasra no.7 ghitorni mcd school lane, Ghitorni, New Delhi - South, Delhi NCR",Semi-Furnished,"Ceramic Tiles, Vitrified",24 Hours Available,No/Rare Powercut,₹1.57 Cr,2 
829,6800000,2,2,2,nan,nan,900,,,3 (Out of 5 Floors),New Property,Ready to Move,0,"New Delhi, Lajpat Nagar 1, New Delhi - South, Delhi NCR",Semi-Furnished,,,,₹68.0 Lac,2 
830,9500000,2,2,2,1,nan,67,,,4 (Out of 4 Floors),New Property,Ready to Move,0,"80 sqyd top  floor with roof right sector 10 Dwarka, Sector 10 Dwarka, New Delhi - Dwarka, Delhi NCR",Unfurnished,Wooden,,,₹95.0 Lac,2 
831,14000000,2,2,2,nan,nan,900,Delhi Development Authority DDA,DDA Flats Sector E Pocket 2,1 (Out of 4 Floors),Resale,Ready to Move,0,"Sector - E, Vasant Kunj, New Delhi - 70, Vasant Kunj, New Delhi - South, Delhi NCR",Unfurnished,Vitrified,,,₹1.40 Cr,2 
832,57500000,3,3,2,2,1,418,Cooperative Group Housing Society,Kailash Apartments,2 (Out of 3 Floors),New Property,Ready to Move,0,"F block., Sector 4 Dwarka, New Delhi - Dwarka, Delhi NCR",Semi-Furnished,Marble,24 Hours Available,No/Rare Powercut,₹5.75 Cr,3 
833,39000000,3,3,3,3,1,1400,Arya Group,Arya Chittaranjan Park,3 (Out of 4 Floors),Resale,Ready to Move,0,"Kalkaji, Delhi South, Delhi., Chittaranjan Park, New Delhi - South, Delhi NCR",Semi-Furnished,"Marble, Wooden",24 Hours Available,No/Rare Powercut,₹3.90 Cr,3 
834,18000000,3,3,3,2,nan,113,,,1 (Out of 3 Floors),Resale,Ready to Move,0,"Kalkaji, New Delhi - South, Delhi NCR",Semi-Furnished,Marble,24 Hours Available,No/Rare Powercut,₹1.80 Cr,3 
835,20000000,3,3,3,2,1,1000,,,1 (Out of 4 Floors),New Property,Ready to Move,0,"2., Chittaranjan Park, New Delhi - South, Delhi NCR",Semi-Furnished,"Granite, Marble",24 Hours Available,No/Rare Powercut,₹2.0 Cr,3 
836,12000000,3,3,2,1,nan,1100,Manavsthali Co Operative Group Housing Society Ltd.,Manavsthali Apartment,1 (Out of 3 Floors),Resale,Ready to Move,0,"Vasundhara Enclave, New Delhi, Vasundhara Enclave, New Delhi - East, Delhi NCR",Semi-Furnished,"Marble, Vitrified",24 Hours Available,No/Rare Powercut,₹1.20 Cr,3 
837,13000000,2,2,2,nan,nan,1200,Delhi Development Authority DDA,DDA Green View Apartments,2 (Out of 4 Floors),Resale,Ready to Move,0,"sector 19, pocket 2, Sector 19 Dwarka, New Delhi - Dwarka, Delhi NCR",Semi-Furnished,,,,₹1.30 Cr,2 
838,12000000,3,3,3,nan,nan,1000,Cooperative Group Housing Society,Karishma Apartment,2 (Out of 4 Floors),Resale,Ready to Move,0,"Delhi, Indraprastha Extension, New Delhi - East, Delhi NCR",Semi-Furnished,Marble,,,₹1.20 Cr,3 
839,9500000,2,2,2,nan,nan,800,Delhi Development Authority DDA,DDA Pocket B4,3 (Out of 4 Floors),Resale,Ready to Move,0,"Pocket-4, mayur vihar-1., Mayur Vihar, New Delhi - East, Delhi NCR",Semi-Furnished,"Wooden, Normal Tiles/Kotah Stone, Marbonite",24 Hours Available,No/Rare Powercut,₹95.0 Lac,2 
840,14000000,3,3,2,nan,nan,1200,Cooperative Group Housing Society,Green Valley Apartment,2 (Out of 8 Floors),Resale,Ready to Move,0,"New Delhi, Sector 18 Rohini, New Delhi - Rohini, Delhi NCR",Furnished,"Granite, Marble, Wooden, Vitrified, Mosaic",,,₹1.40 Cr,3 
841,49000000,3,3,3,3,2,1500,,,Ground (Out of 4 Floors),New Property,Ready to Move,0,"East Of Kailash, East Of Kailash, New Delhi - South, Delhi NCR",Unfurnished,"Vitrified, Wooden, Marble",24 Hours Available,No/Rare Powercut,₹4.90 Cr,3 
842,22500000,3,3,3,1,1,1350,,,4 (Out of 4 Floors),New Property,Ready to Move,0,"A 23., Ashoka Niketan, New Delhi - East, Delhi NCR",Semi-Furnished,Marble,24 Hours Available,No/Rare Powercut,₹2.25 Cr,3 
843,70000000,3,3,3,4,nan,1800,,,2 (Out of 3 Floors),Resale,Ready to Move,0,"Hanuman Road, Connaught Place, New Delhi - Central, Delhi NCR",Unfurnished,,,,₹7.0 Cr,3 
844,30000000,3,3,3,2,nan,174,,,1 (Out of 4 Floors),New Property,Ready to Move,0,"near gurudwara, Hargobind Enclave, New Delhi - East, Delhi NCR",Semi-Furnished,,,,₹3.0 Cr,3 
845,64500000,3,3,3,2,2,2100,,Defence colony Villas,1 (Out of 3 Floors),Resale,Ready to Move,0,"Defence Colony, Defence Colony, New Delhi - South, Delhi NCR",Semi-Furnished,"Granite, Marble, Wooden",24 Hours Available,No/Rare Powercut,₹6.45 Cr,3 
846,10500000,2,2,2,nan,nan,850,Delhi Development Authority DDA,DDA Pink Apartments,2 (Out of 4 Floors),Resale,Ready to Move,0,"Sector 18, Dwarka, New Delhi, Dwarka, New Delhi - Dwarka, Delhi NCR",Semi-Furnished,Mosaic,24 Hours Available,No/Rare Powercut,₹1.05 Cr,2 
847,17000000,3,3,2,1,nan,1200,,,2 (Out of 4 Floors),Resale,Ready to Move,0,"Kailash Apartment, Patparganj, New Delhi - East, Delhi NCR",Semi-Furnished,"Marble, Normal Tiles/Kotah Stone",24 Hours Available,No/Rare Powercut,₹1.70 Cr,3 
848,41500000,3,3,3,2,2,2500,,,Ground (Out of 4 Floors),New Property,Ready to Move,0,"Ground Floor, GK II, New Delhi - South, Delhi NCR",Semi-Furnished,"Ceramic Tiles, Granite, Marble, Vitrified",24 Hours Available,No/Rare Powercut,₹4.15 Cr,3 
849,13800000,2,2,2,nan,nan,1100,Delhi Development Authority DDA,DDA Janta Flats Jasola,3 (Out of 3 Floors),Resale,Ready to Move,0,"Third Floor Sector 7 Jasola, Jasola, New Delhi - South, Delhi NCR",Semi-Furnished,,,,₹1.38 Cr,2 
850,18500000,3,3,3,nan,nan,1600,Delhi Development Authority DDA,DDA Flats Sarita Vihar,Ground (Out of 4 Floors),Resale,Ready to Move,0,"Sarita Vihar, New Delhi, Sarita Vihar Pocket A, New Delhi - South, Delhi NCR",Semi-Furnished,Vitrified,24 Hours Available,No/Rare Powercut,₹1.85 Cr,3 
851,19900000,3,3,3,3,nan,1800,Build Wick Realty,Build Wick Iconic Homes,6 (Out of 8 Floors),Resale,Ready to Move,0,"Dwarka, Sector-4, Dwarka, New Delhi - Dwarka, Delhi NCR",Unfurnished,,,,₹1.99 Cr,3 
852,23500000,3,3,3,3,nan,1950,M2K,M2K Victoria Gardens,15 (Out of 19 Floors),Resale,Ready to Move,0,"Model Town, New Delhi, Model Town, New Delhi - North, Delhi NCR",Unfurnished,,,,₹2.35 Cr,3 
853,5800000,3,3,2,nan,nan,850,Delhi Development Authority DDA,DDA Lig Flats,2 (Out of 4 Floors),New Property,Ready to Move,0,"A-123., Paschim Vihar, New Delhi - West, Delhi NCR",Unfurnished,,,,₹58.0 Lac,3 
854,50000000,3,3,3,3,nan,271,,,1 (Out of 4 Floors),Resale,Ready to Move,0,"1234556., Agcr Enclave, New Delhi - East, Delhi NCR",Unfurnished,"Marble, Granite",,,₹5.0 Cr,3 
855,22500000,3,3,4,1,nan,1450,,,Ground (Out of 4 Floors),Resale,Ready to Move,0,"Gangotri Enclave, New Delhi - South, Delhi NCR",Semi-Furnished,,,,₹2.25 Cr,3 
856,3900000,2,2,2,1,nan,800,,,4 (Out of 5 Floors),New Property,Ready to Move,0,"ward no-6, Mehrauli, New Delhi - South, Delhi NCR",Semi-Furnished,,,,₹39.0 Lac,2 
857,12000000,2,2,2,1,nan,1100,,,3 (Out of 4 Floors),Resale,Ready to Move,0,"Sheikh Sarai Phase 1, New Delhi - South, Delhi NCR",Unfurnished,Mosaic,24 Hours Available,No/Rare Powercut,₹1.20 Cr,2 
858,10800000,2,2,2,nan,nan,1100,Delhi Development Authority DDA,DDA Rosewood Apartments,3 (Out of 3 Floors),Resale,Ready to Move,0,"dda flat, Sector 13 Dwarka, New Delhi - Dwarka, Delhi NCR",Unfurnished,,,,₹1.08 Cr,2 
859,22000000,3,3,2,1,1,1250,,,4 (Out of 4 Floors),New Property,Ready to Move,0,"g 65 preet vihar, Preet Vihar, New Delhi - East, Delhi NCR",Semi-Furnished,"Marble, Wooden",24 Hours Available,No/Rare Powercut,₹2.20 Cr,3 
860,17500000,3,3,3,1,nan,134,,,1 (Out of 4 Floors),New Property,Ready to Move,0,"New Delhi, Rajouri Garden, New Delhi - West, Delhi NCR",Semi-Furnished,Marble,,,₹1.75 Cr,3 
861,8400000,2,2,2,1,nan,84,,,2 (Out of 3 Floors),Resale,Ready to Move,0,"Lajpat Nagar, New Delhi - South, Delhi NCR",Unfurnished,,,,₹84.0 Lac,2 
862,25000000,3,3,3,2,nan,134,,,1 (Out of 4 Floors),Resale,Ready to Move,0,"New Delhi, Chittaranjan Park, New Delhi - South, Delhi NCR",Semi-Furnished,,,,₹2.50 Cr,3 
863,16000000,2,2,2,2,nan,105,,,2 (Out of 3 Floors),Resale,Ready to Move,0,"Best location property, Chittaranjan Park, New Delhi - South, Delhi NCR",Semi-Furnished,,,,₹1.60 Cr,2 
864,6800000,3,3,2,1,1,720,,,2 (Out of 4 Floors),New Property,Ready to Move,0,"Sector 24 Rohini, New Delhi - Rohini, Delhi NCR",Semi-Furnished,"Marble, Normal Tiles/Kotah Stone",24 Hours Available,No/Rare Powercut,₹68.0 Lac,3 
865,23500000,3,3,3,2,nan,1500,,,Ground (Out of 3 Floors),New Property,Ready to Move,0,"Raja Garden, New Delhi - West, Delhi NCR",Semi-Furnished,,,,₹2.35 Cr,3 
866,16500000,3,3,2,3,nan,1400,,,4 (Out of 4 Floors),Resale,Ready to Move,0,"Dwarka Sector 23, New Delhi, Dwarka, New Delhi - Dwarka, Delhi NCR",Unfurnished,Mosaic,,,₹1.65 Cr,3 
867,4500000,2,2,2,1,nan,600,,,2 (Out of 4 Floors),New Property,Ready to Move,0,"Pkt C1, Sector 28 Rohini, New Delhi - Rohini, Delhi NCR",Semi-Furnished,"Marble, Normal Tiles/Kotah Stone",24 Hours Available,No/Rare Powercut,₹45.0 Lac,2 
868,15000000,3,3,2,2,nan,1100,,,2 (Out of 3 Floors),Resale,Ready to Move,0,"Delhi police apartment, Mayur Vihar 1, New Delhi - East, Delhi NCR",Unfurnished,,,,₹1.50 Cr,3 
869,27500000,3,3,3,2,nan,1000,,,2 (Out of 3 Floors),New Property,Ready to Move,0,"Safdarjung enclave, Safdarjung Enclave, New Delhi - South, Delhi NCR",Unfurnished,,,,₹2.75 Cr,3 
870,14200000,2,2,2,nan,nan,1200,Delhi Development Authority DDA,DDA Flats Sarita Vihar,3 (Out of 4 Floors),Resale,Ready to Move,0,"Sarita Vihar, New Delhi, Sarita Vihar, New Delhi - South, Delhi NCR",Unfurnished,"Ceramic Tiles, Marble, Normal Tiles/Kotah Stone",,,₹1.42 Cr,2 
871,17000000,3,3,3,2,nan,200,Delhi Development Authority DDA,DDA Flats Sarita Vihar,2 (Out of 3 Floors),Resale,Ready to Move,0,"Sarita Vihar, New Delhi, Sarita Vihar Pocket L, New Delhi - South, Delhi NCR",Unfurnished,"Ceramic Tiles, Normal Tiles/Kotah Stone, Wooden",6 Hours Available,No/Rare Powercut,₹1.70 Cr,3 
872,3300000,2,2,2,1,nan,850,,,3 (Out of 4 Floors),Resale,Ready to Move,0,"New Delhi, Paryavaran Complex, New Delhi - South, Delhi NCR",Semi-Furnished,,,,₹33.0 Lac,2 
873,3500000,2,2,2,1,1,850,,,2 (Out of 4 Floors),New Property,Ready to Move,0,"Ignou road., Neb Sarai, New Delhi - South, Delhi NCR",Semi-Furnished,"Ceramic Tiles, Normal Tiles/Kotah Stone, Wooden",24 Hours Available,No/Rare Powercut,₹35.0 Lac,2 
874,17500000,3,3,3,3,nan,1500,,,2 (Out of 4 Floors),New Property,Ready to Move,0,"Sarita Vihar, New Delhi, Sarita Vihar Pocket A, New Delhi - South, Delhi NCR",Unfurnished,Granite,,,₹1.75 Cr,3 
875,15000000,3,3,2,2,nan,1250,,,2 (Out of 4 Floors),Resale,Ready to Move,0,"Mayur Vihar 2, New Delhi - East, Delhi NCR",Semi-Furnished,Vitrified,24 Hours Available,No/Rare Powercut,₹1.50 Cr,3 
876,29000000,3,3,3,2,nan,1800,,,3 (Out of 3 Floors),Resale,Ready to Move,0,"shrestha vihar, New Delhi, Delhi NCR",Semi-Furnished,,,,₹2.90 Cr,3 
877,32000000,3,3,3,nan,1,1800,Delhi Development Authority DDA,DDA Mandakini Enclave Project,Ground (Out of 3 Floors),Resale,Ready to Move,0,"Alaknanda, New Delhi, Kalkaji, New Delhi - South, Delhi NCR",Unfurnished,,2 Hours Available,No/Rare Powercut,₹3.20 Cr,3 
878,7500000,3,3,3,nan,nan,1200,,,1 (Out of 4 Floors),New Property,Ready to Move,0,"freedom fighter colony, Saket, New Delhi - South, Delhi NCR",Semi-Furnished,,,,₹75.0 Lac,3 
879,10500000,3,3,3,nan,nan,1200,Cooperative Group Housing Society,Deluxe Apartment,1 (Out of 4 Floors),Resale,Ready to Move,0,"Vasundhara Enclave, New Delhi, Vasundhara Enclave, New Delhi - East, Delhi NCR",Semi-Furnished,,,,₹1.05 Cr,3 
880,13600000,2,2,2,nan,1,1131,Cooperative Group Housing Society,Princess Park Apartments,6 (Out of 8 Floors),Resale,Ready to Move,0,"Dwarka Sector 6, New Delhi, Sector 6 Pocket 1 Dwarka, New Delhi - Dwarka, Delhi NCR",Semi-Furnished,Normal Tiles/Kotah Stone,,No/Rare Powercut,₹1.36 Cr,2 
881,16000000,2,2,2,2,nan,134,,,1 (Out of 4 Floors),Resale,Ready to Move,0,"New Delhi, Chittaranjan Park, New Delhi - South, Delhi NCR",Unfurnished,,,,₹1.60 Cr,2 
882,12000000,2,2,2,1,nan,1000,Cooperative Group Housing Society,Mahindra Apartment,1 (Out of 7 Floors),Resale,Ready to Move,0,"Vikaspuri, New Delhi, Vikaspuri, New Delhi - West, Delhi NCR",Semi-Furnished,,,,₹1.20 Cr,2 
883,14000000,3,3,3,nan,1,1125,,,1 (Out of 4 Floors),Resale,Ready to Move,0,"Malviya Nagar, New Delhi - South, Delhi NCR",Semi-Furnished,"Ceramic Tiles, Granite, Marble",24 Hours Available,No/Rare Powercut,₹1.40 Cr,3 
884,157500000,3,3,4,3,nan,2201,Godrej Properties,Godrej Connaught One,20 (Out of 29 Floors),New Property,,0,"shaheed bhagat singh marg, Connaught Place, New Delhi - Central, Delhi NCR",Furnished,,,,₹15.75 Cr,3 
885,10500000,2,2,nan,1,nan,1000,Delhi Development Authority DDA,DDA Flats Pocket 3,2 (Out of 2 Floors),Resale,Ready to Move,0,"Second, Mayur Vihar 3, New Delhi - East, Delhi NCR",Semi-Furnished,Mosaic,,,₹1.05 Cr,2 
886,27500000,3,3,3,2,1,1620,,,4 (Out of 4 Floors),New Property,,0,"Anand Vihar, New Delhi - East, Delhi NCR",Semi-Furnished,"Ceramic Tiles, Marble, Wooden",24 Hours Available,No/Rare Powercut,₹2.75 Cr,3 
887,25000000,3,3,2,2,nan,1550,,B1 Vasant Kunj,1 (Out of 3 Floors),Resale,Ready to Move,0,"vasant kunj, Sector B Vasant Kunj, New Delhi - South, Delhi NCR",Unfurnished,Marbonite,24 Hours Available,No/Rare Powercut,₹2.50 Cr,3 
888,26000000,3,3,3,3,nan,1950,M2K,M2K Victoria Gardens,6 (Out of 11 Floors),Resale,Ready to Move,0,"New Delhi, Model Town, New Delhi - North, Delhi NCR",Semi-Furnished,,,,₹2.60 Cr,3 
889,13500000,3,3,2,1,nan,1250,Delhi Development Authority DDA,DDA Ekta Gardens,3 (Out of 7 Floors),Resale,Ready to Move,0,"New Delhi, Indraprastha Extension, New Delhi - East, Delhi NCR",Semi-Furnished,,,,₹1.35 Cr,3 
890,21000000,3,3,2,2,nan,1000,Delhi Development Authority DDA,DDA Unesco Apartments,5 (Out of 7 Floors),Resale,Ready to Move,2,"123., Madhu Vihar-Patparganj, New Delhi - East, Delhi NCR",Semi-Furnished,"Granite, Vitrified, Wooden",24 Hours Available,No/Rare Powercut,₹2.10 Cr,3 
891,11000000,2,2,2,nan,nan,1100,Cooperative Group Housing Society,City Apartment,1 (Out of 4 Floors),Resale,Ready to Move,0,"Vasundhara Enclave, New Delhi, Vasundhara Enclave, New Delhi - East, Delhi NCR",Semi-Furnished,,,,₹1.10 Cr,2 
892,27000000,3,3,3,2,nan,154,,,1 (Out of 4 Floors),Resale,Ready to Move,0,"Janakpuri, New Delhi - West, Delhi NCR",Semi-Furnished,Marble,,,₹2.70 Cr,3 
893,18500000,3,3,2,1,nan,1400,,Sukh Sagar Apartment,4 (Out of 7 Floors),Resale,Ready to Move,0,"Patparganj, New Delhi - East, Delhi NCR",Unfurnished,,,,₹1.85 Cr,3 
894,9800000,3,3,3,1,1,1400,,,2 (Out of 4 Floors),New Property,Ready to Move,0,"Mangal Bazar, Laxmi Nagar, New Delhi - East, Delhi NCR",Semi-Furnished,"Wooden, Marble",24 Hours Available,No/Rare Powercut,₹98.0 Lac,3 
895,21500000,3,3,2,2,nan,108,,,4 (Out of 4 Floors),New Property,,0,"Ashok Niketan, New Delhi - West, Delhi NCR",Unfurnished,Marble,,,₹2.15 Cr,3 
896,14500000,3,3,2,nan,nan,1400,,,2 (Out of 4 Floors),Resale,Ready to Move,0,"sarita vihar, Sarita Vihar, New Delhi - South, Delhi NCR",Semi-Furnished,,,,₹1.45 Cr,3 
897,22000000,3,3,3,2,1,1400,,,,New Property,Ready to Move,0,"245., East Of Kailash, New Delhi - South, Delhi NCR",Semi-Furnished,"Ceramic Tiles, Marble, Granite",24 Hours Available,No/Rare Powercut,₹2.20 Cr,3 
898,12500000,3,3,2,nan,2,1350,Delhi Development Authority DDA,DDA Flats,2 (Out of 4 Floors),Resale,Ready to Move,0,"Sarita Vihar Pocket J, New Delhi - South, Delhi NCR",Semi-Furnished,Mosaic,24 Hours Available,No/Rare Powercut,₹1.25 Cr,3 
899,4200000,3,3,2,1,nan,1000,,,1 (Out of 4 Floors),Resale,Ready to Move,0,"B block, Indra Enclave, New Delhi - South, Delhi NCR",Unfurnished,,,,₹42.0 Lac,3 
900,26000000,3,3,3,1,1,1700,Delhi Development Authority DDA,DDA Mandakini Enclave Project,Ground (Out of 4 Floors),Resale,Ready to Move,0,"Kalkaji, New Delhi - South, Delhi NCR",Semi-Furnished,Ceramic Tiles,,,₹2.60 Cr,3 
901,29000000,3,3,3,2,2,1800,,,1 (Out of 3 Floors),Resale,Ready to Move,0,"abc, Tagore Garden, New Delhi - West, Delhi NCR",Semi-Furnished,"Marble, Granite",24 Hours Available,No/Rare Powercut,₹2.90 Cr,3 
902,55000000,3,3,3,2,nan,1953,,,3 (Out of 4 Floors),Resale,Ready to Move,0,"A block, Defence Colony, New Delhi - South, Delhi NCR",Unfurnished,,,,₹5.50 Cr,3 
903,9500000,2,2,2,nan,nan,981,Delhi Development Authority DDA,DDA Meera Apartment,2 (Out of 4 Floors),Resale,Ready to Move,0,"New Delhi, Paschim Vihar, New Delhi - West, Delhi NCR",Unfurnished,,,,₹95.0 Lac,2 
904,16000000,3,3,2,2,nan,1350,,,6 (Out of 9 Floors),Resale,Ready to Move,0,"mayur vihar phase society flat, Mayur Vihar 1, New Delhi - East, Delhi NCR",Semi-Furnished,,,,₹1.60 Cr,3 
905,11000000,3,3,2,nan,nan,125,,,Ground (Out of 3 Floors),Resale,Ready to Move,0,"shiv nagar, Shiv Nagar, New Delhi - West, Delhi NCR",Semi-Furnished,,,,₹1.10 Cr,3 
906,7700000,2,2,2,1,nan,750,,,Ground (Out of 3 Floors),Resale,Ready to Move,0,"Tirvani Apartments, Vasundhara Enclave, New Delhi - East, Delhi NCR",Unfurnished,,,,₹77.0 Lac,2 
907,23000000,3,3,3,2,1,1600,,,3 (Out of 4 Floors),Resale,Ready to Move,0,"Anand Vihar, New Delhi - East, Delhi NCR",Semi-Furnished,Marble,24 Hours Available,No/Rare Powercut,₹2.30 Cr,3 
908,10000000,3,3,2,nan,nan,900,,,Ground (Out of 4 Floors),Resale,Ready to Move,0,"New Delhi, New Delhi, Delhi NCR",Furnished,,,,₹1.0 Cr,3 
909,6000000,3,3,3,1,nan,1300,,,Ground (Out of 4 Floors),New Property,Ready to Move,0,"New Delhi, Freedom Fighters Enclave, New Delhi - South, Delhi NCR",Semi-Furnished,,,,₹60.0 Lac,3 
910,10600000,2,2,2,1,nan,1050,East India Earth Movers,East End Apartments,1 (Out of 3 Floors),Resale,Ready to Move,0,"East end apartment, Mayur Vihar 1, New Delhi - East, Delhi NCR",Semi-Furnished,,,,₹1.06 Cr,2 
911,27500000,3,3,3,2,2,1500,,,4 (Out of 4 Floors),Resale,Ready to Move,0,"New Delhi, Narain Vihar, New Delhi - West, Delhi NCR",Unfurnished,"Mosaic, Marble",2 Hours Available,No/Rare Powercut,₹2.75 Cr,3 
912,25000000,3,3,3,3,1,1800,,,2 (Out of 3 Floors),Resale,Ready to Move,0,"175 Tagore Park Delhi 110009, Tagore Park, New Delhi - North, Delhi NCR",Semi-Furnished,"Marble, Normal Tiles/Kotah Stone",24 Hours Available,No/Rare Powercut,₹2.50 Cr,3 
913,18000000,3,3,2,3,nan,1450,Cooperative Group Housing Society,Nagarjuna Apartments,2 (Out of 9 Floors),Resale,Ready to Move,2,"lavishly decorated park facing flat, Mayur Vihar 1, New Delhi - East, Delhi NCR",Furnished,Vitrified,24 Hours Available,No/Rare Powercut,₹1.80 Cr,3 
914,4200000,2,2,2,nan,1,650,,,3 (Out of 4 Floors),New Property,Ready to Move,0,"New Delhi, Neb Sarai, New Delhi - South, Delhi NCR",Unfurnished,"Vitrified, Marble",24 Hours Available,No/Rare Powercut,₹42.0 Lac,2 
915,12500000,2,2,2,nan,1,850,,,3 (Out of 4 Floors),Resale,Ready to Move,0,"B block., Lajpat Nagar 1, New Delhi - South, Delhi NCR",Semi-Furnished,Marble,24 Hours Available,No/Rare Powercut,₹1.25 Cr,2 
916,19000000,3,3,2,1,nan,1400,Delhi Development Authority DDA,DDA Balco Apartments,5 (Out of 7 Floors),Resale,Ready to Move,0,"New Delhi, Indraprastha Extension, New Delhi - East, Delhi NCR",Semi-Furnished,,,,₹1.90 Cr,3 
917,27500000,3,3,2,2,nan,1250,Cooperative Group Housing Society,Mount Kailash,8 (Out of 11 Floors),Resale,Ready to Move,0,"East Of Kailash, New Delhi - South, Delhi NCR",Semi-Furnished,,,,₹2.75 Cr,3 
918,11000000,2,2,2,nan,nan,950,Sadar Co Operative Group Housing Society Ltd.,Sadar Aparment,3 (Out of 3 Floors),Resale,Ready to Move,0,"New Delhi, Mayur Vihar 1, New Delhi - East, Delhi NCR",Semi-Furnished,,,,₹1.10 Cr,2 
919,12500000,2,2,2,1,nan,1000,Cooperative Group Housing Society,Gomti Apartment,Ground (Out of 3 Floors),Resale,Ready to Move,0,"Gomti apartments, Kalkaji, New Delhi - South, Delhi NCR",Semi-Furnished,,,,₹1.25 Cr,2 
920,69900000,3,3,4,2,1,3600,,,3 (Out of 4 Floors),Resale,Ready to Move,0,"Anand Lok, New Delhi - South, Delhi NCR",Semi-Furnished,"Wooden, Marble, Granite",24 Hours Available,No/Rare Powercut,₹6.99 Cr,3 
921,45000000,3,3,2,2,nan,234,,,1 (Out of 4 Floors),New Property,Ready to Move,0,"Anand vihar, Anand Vihar, New Delhi - East, Delhi NCR",Semi-Furnished,,,,₹4.50 Cr,3 
922,16300000,3,3,2,2,nan,1450,,,1 (Out of 4 Floors),Resale,Ready to Move,0,"DDA SFS Flats, Sec - 7, pocket - 1, Dwarka, new Delhi, Sector 7 Dwarka, New Delhi - Dwarka, Delhi NCR",Unfurnished,,,,₹1.63 Cr,3 
924,9000000,2,2,2,1,nan,840,,RWA A4 Block,2 (Out of 3 Floors),Resale,Ready to Move,0,"Paschim Vihar, New Delhi - West, Delhi NCR",Unfurnished,,,,₹90.0 Lac,2 
925,21000000,3,3,3,3,nan,1550,Cooperative Group Housing Society,Gitanjali Apartment,5 (Out of 7 Floors),Resale,Ready to Move,0,"Agcr enclave, Karkardooma, New Delhi - East, Delhi NCR",Semi-Furnished,,,,₹2.10 Cr,3 
